"trawl","serial","date","week","j.day","station","group","species","taxa.group","n.counted","n.jar","density.l","n.measured","mean.indiv.dry.wt.ug","sd.indiv.dry.wt.ug","mean.indiv.length.mm","sd.indiv.length.mm","biomass.dry.wt.ugL"
73,944,2018-07-05,27,186,44,"Inner","Calanoid copepodid","Calanoid",30,1500,0.107342406876791,30,2.0254621993742,0.794903536525291,0.583593333333333,0.0986619373672414,0.217417987518785
73,944,2018-07-05,27,186,44,"Inner","Cyclopoid copepodid","Cyclopoid",13,650,0.0465150429799427,13,1.11854559227615,0.523048931080641,0.454846153846154,0.0816470515428513,0.0520291962997507
73,944,2018-07-05,27,186,44,"Inner","Daphnia","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
73,944,2018-07-05,27,186,44,"Inner","Diacyclops","Cyclopoid",3,150,0.0107342406876791,3,6.237795961577,0.541154799450068,0.9497,0.0346671314071413,0.0669580032122001
73,944,2018-07-05,27,186,44,"Inner","Diaphanosoma","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
73,944,2018-07-05,27,186,44,"Inner","Epischura","Calanoid",0,0,0,0,NA,NA,NA,NA,0
73,944,2018-07-05,27,186,44,"Inner","Holopedium","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
73,944,2018-07-05,27,186,44,"Inner","Leptodiaptomus","Calanoid",1,50,0.00357808022922636,1,5.59220598038531,NA,0.908,NA,0.0200093616561781
73,944,2018-07-05,27,186,44,"Inner","Limnocalanus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
73,944,2018-07-05,27,186,44,"Inner","Nauplii","Immature",83,4150,0.296980659025788,32,0.27364215205015,0.262951096073219,0.232186666666667,0.0969074130943741,0.0812664266530883
74,946,2018-07-05,27,186,66,"Inner","Bosmina","Cladoceran",3,250,0.0221394778581355,3,0.736662620480937,0.422221378438467,0.3199,0.0586889257015325,0.0163093257750538
74,946,2018-07-05,27,186,66,"Inner","Bythotrephes","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
74,946,2018-07-05,27,186,66,"Inner","Calanoid copepodid","Calanoid",34,2833.33333333333,0.250914082392202,34,1.75645849698784,0.639150158992375,0.552920588235294,0.0779341010645174,0.440720172031691
74,946,2018-07-05,27,186,66,"Inner","Cyclopoid copepodid","Cyclopoid",26,2166.66666666667,0.191875474770508,26,1.25121991604168,0.422607591567799,0.481123076923077,0.062165059689136,0.240078415432811
74,946,2018-07-05,27,186,66,"Inner","Daphnia","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
74,946,2018-07-05,27,186,66,"Inner","Diacyclops","Cyclopoid",2,166.666666666667,0.0147596519054237,2,6.29019584071383,1.78977069592799,0.94885,0.113773481092916,0.0928411010258798
74,946,2018-07-05,27,186,66,"Inner","Diaphanosoma","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
74,946,2018-07-05,27,186,66,"Inner","Epischura","Calanoid",0,0,0,0,NA,NA,NA,NA,0
74,946,2018-07-05,27,186,66,"Inner","Holopedium","Cladoceran",10,833.333333333333,0.0737982595271183,10,2.27011954054086,2.04783560093237,0.61607,0.199426528102735,0.167530871010417
74,946,2018-07-05,27,186,66,"Inner","Leptodiaptomus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
74,946,2018-07-05,27,186,66,"Inner","Limnocalanus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
74,946,2018-07-05,27,186,66,"Inner","Nauplii","Immature",175,14583.3333333333,1.29146954172457,33,0.329419697501538,0.262256999857258,0.259746666666667,0.0874783785437503,0.425435505767358
75,948,2018-07-05,27,186,71,"Inner","Bosmina","Cladoceran",1,83.3333333333333,0.00682439010855966,1,0.404981246529654,NA,0.2688,NA,0.00276375001296913
75,948,2018-07-05,27,186,71,"Inner","Bythotrephes","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
75,948,2018-07-05,27,186,71,"Inner","Calanoid copepodid","Calanoid",16,1333.33333333333,0.109190241736955,16,2.10163019263848,0.599599745221034,0.5984375,0.0709191076744014,0.229477508775879
75,948,2018-07-05,27,186,71,"Inner","Cyclopoid copepodid","Cyclopoid",5,416.666666666667,0.0341219505427983,5,1.39213554433674,0.881946555130256,0.49348,0.114961480505428,0.0475023801927298
75,948,2018-07-05,27,186,71,"Inner","Daphnia","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
75,948,2018-07-05,27,186,71,"Inner","Diacyclops","Cyclopoid",0,0,0,0,NA,NA,NA,NA,0
75,948,2018-07-05,27,186,71,"Inner","Diaphanosoma","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
75,948,2018-07-05,27,186,71,"Inner","Epischura","Calanoid",0,0,0,0,NA,NA,NA,NA,0
75,948,2018-07-05,27,186,71,"Inner","Holopedium","Cladoceran",1,83.3333333333333,0.00682439010855966,1,1.51705589242366,NA,0.595,NA,0.0103529812263881
75,948,2018-07-05,27,186,71,"Inner","Leptodiaptomus","Calanoid",1,83.3333333333333,0.00682439010855966,1,5.54208169470909,NA,0.9046,NA,0.0378213274982023
75,948,2018-07-05,27,186,71,"Inner","Limnocalanus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
75,948,2018-07-05,27,186,71,"Inner","Nauplii","Immature",226,18833.3333333333,1.54231216453448,32,0.16195135534205,0.120844246110921,0.19506,0.0607745613751743,0.24977954540689
76,950,2018-07-09,28,190,527,"Outer","Bosmina","Cladoceran",1,50,0.00570386793132345,1,0.901949364107109,NA,0.3498,NA,0.00514460005360811
76,950,2018-07-09,28,190,527,"Outer","Bythotrephes","Cladoceran",1,1,0.000114077358626469,1,53.8486864246747,NA,1.7388,NA,0.00614291591283189
76,950,2018-07-09,28,190,527,"Outer","Calanoid copepodid","Calanoid",1,50,0.00570386793132345,1,1.43856748013604,NA,0.5157,NA,0.00820539891699274
76,950,2018-07-09,28,190,527,"Outer","Cyclopoid copepodid","Cyclopoid",8,400,0.0456309434505876,8,1.10132607516912,0.327422184145454,0.456775,0.0589320856095024,0.0502545478566994
76,950,2018-07-09,28,190,527,"Outer","Daphnia","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
76,950,2018-07-09,28,190,527,"Outer","Diacyclops","Cyclopoid",0,0,0,0,NA,NA,NA,NA,0
76,950,2018-07-09,28,190,527,"Outer","Diaphanosoma","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
76,950,2018-07-09,28,190,527,"Outer","Epischura","Calanoid",0,0,0,0,NA,NA,NA,NA,0
76,950,2018-07-09,28,190,527,"Outer","Holopedium","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
76,950,2018-07-09,28,190,527,"Outer","Leptodiaptomus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
76,950,2018-07-09,28,190,527,"Outer","Limnocalanus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
76,950,2018-07-09,28,190,527,"Outer","Nauplii","Immature",49,2450,0.279489528634849,31,0.323700203815363,0.30228190396695,0.247656666666667,0.106768175173528,0.0904708173833602
77,952,2018-07-09,28,190,526,"Outer","Bosmina","Cladoceran",1,50,0.00678061851019573,1,1.17225214776541,NA,0.3813,NA,0.00794859461175481
77,952,2018-07-09,28,190,526,"Outer","Bythotrephes","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
77,952,2018-07-09,28,190,526,"Outer","Calanoid copepodid","Calanoid",14,700,0.0949286591427402,14,2.07852987340605,0.858020421251853,0.590021428571429,0.100851804290114,0.197312053870566
77,952,2018-07-09,28,190,526,"Outer","Cyclopoid copepodid","Cyclopoid",2,100,0.0135612370203915,2,1.69823282854662,0.645006050958578,0.54765,0.0884590583264371,0.0230301379037305
77,952,2018-07-09,28,190,526,"Outer","Daphnia","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
77,952,2018-07-09,28,190,526,"Outer","Diacyclops","Cyclopoid",0,0,0,0,NA,NA,NA,NA,0
77,952,2018-07-09,28,190,526,"Outer","Diaphanosoma","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
77,952,2018-07-09,28,190,526,"Outer","Epischura","Calanoid",0,0,0,0,NA,NA,NA,NA,0
77,952,2018-07-09,28,190,526,"Outer","Holopedium","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
77,952,2018-07-09,28,190,526,"Outer","Leptodiaptomus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
77,952,2018-07-09,28,190,526,"Outer","Limnocalanus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
77,952,2018-07-09,28,190,526,"Outer","Nauplii","Immature",34,1700,0.230541029346655,31,0.213144213598812,0.25306449974904,0.202963333333333,0.0963651657027556,0.0491384864023533
78,954,2018-07-09,28,190,33,"Outer","Bosmina","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
78,954,2018-07-09,28,190,33,"Outer","Bythotrephes","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
78,954,2018-07-09,28,190,33,"Outer","Calanoid copepodid","Calanoid",2,100,0.00880966723104975,2,2.2828930968668,0.924916530940933,0.6187,0.106914545315406,0.0201115285074571
78,954,2018-07-09,28,190,33,"Outer","Cyclopoid copepodid","Cyclopoid",1,50,0.00440483361552488,1,2.28273722252343,NA,0.6251,NA,0.0100550776531811
78,954,2018-07-09,28,190,33,"Outer","Daphnia","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
78,954,2018-07-09,28,190,33,"Outer","Diacyclops","Cyclopoid",0,0,0,0,NA,NA,NA,NA,0
78,954,2018-07-09,28,190,33,"Outer","Diaphanosoma","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
78,954,2018-07-09,28,190,33,"Outer","Epischura","Calanoid",0,0,0,0,NA,NA,NA,NA,0
78,954,2018-07-09,28,190,33,"Outer","Holopedium","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
78,954,2018-07-09,28,190,33,"Outer","Leptodiaptomus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
78,954,2018-07-09,28,190,33,"Outer","Limnocalanus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
78,954,2018-07-09,28,190,33,"Outer","Nauplii","Immature",3,150,0.0132145008465746,3,0.312435965550438,0.318117720354141,0.2503,0.112415168015709,0.00412868533126663
79,956,2018-07-09,28,190,525,"Outer","Bosmina","Cladoceran",26,1300,0.109397658749752,26,0.770350609342104,0.534957177281879,0.319323076923077,0.0637335409823889,0.0842745530784711
79,956,2018-07-09,28,190,525,"Outer","Bythotrephes","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
79,956,2018-07-09,28,190,525,"Outer","Calanoid copepodid","Calanoid",2,100,0.0084152045192117,2,1.50557410332779,0.183550894299417,0.5251,0.0267286363288515,0.0126697139983321
79,956,2018-07-09,28,190,525,"Outer","Cyclopoid copepodid","Cyclopoid",22,1100,0.0925672497113288,22,1.2486050004227,0.390755495035682,0.4805,0.0642724039130474,0.115579930864942
79,956,2018-07-09,28,190,525,"Outer","Daphnia","Cladoceran",2,100,0.0084152045192117,2,3.12962189737822,0.00913906018338061,0.89085,0.000919238815542489,0.0263364083342411
79,956,2018-07-09,28,190,525,"Outer","Diacyclops","Cyclopoid",0,0,0,0,NA,NA,NA,NA,0
79,956,2018-07-09,28,190,525,"Outer","Diaphanosoma","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
79,956,2018-07-09,28,190,525,"Outer","Epischura","Calanoid",0,0,0,0,NA,NA,NA,NA,0
79,956,2018-07-09,28,190,525,"Outer","Holopedium","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
79,956,2018-07-09,28,190,525,"Outer","Leptodiaptomus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
79,956,2018-07-09,28,190,525,"Outer","Limnocalanus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
79,956,2018-07-09,28,190,525,"Outer","Nauplii","Immature",94,4700,0.39551461240295,32,0.256551353875121,0.211250349503635,0.238736666666667,0.0664167536162341,0.10146980928937
80,958,2018-07-09,28,190,139,"Outer","Bosmina","Cladoceran",9,562.5,0.0471223983362769,9,0.549036038344019,0.289906206023366,0.291055555555556,0.0429984043631595,0.0258718948998183
80,958,2018-07-09,28,190,139,"Outer","Bythotrephes","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
80,958,2018-07-09,28,190,139,"Outer","Calanoid copepodid","Calanoid",6,375,0.0314149322241846,6,1.98771118071665,0.552668357745802,0.586083333333333,0.0629443378443738,0.0624438120234677
80,958,2018-07-09,28,190,139,"Outer","Cyclopoid copepodid","Cyclopoid",36,2250,0.188489593345108,36,1.4438350374959,0.768365136771128,0.497913888888889,0.118600031685801,0.272147879075021
80,958,2018-07-09,28,190,139,"Outer","Daphnia","Cladoceran",4,250,0.0209432881494564,4,1.47488290097154,1.42647366260395,0.6377,0.204263049358746,0.0308888975817532
80,958,2018-07-09,28,190,139,"Outer","Diacyclops","Cyclopoid",1,62.5,0.0052358220373641,1,6.1189025993135,NA,0.9427,NA,0.0320374850739701
80,958,2018-07-09,28,190,139,"Outer","Diaphanosoma","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
80,958,2018-07-09,28,190,139,"Outer","Epischura","Calanoid",0,0,0,0,NA,NA,NA,NA,0
80,958,2018-07-09,28,190,139,"Outer","Holopedium","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
80,958,2018-07-09,28,190,139,"Outer","Leptodiaptomus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
80,958,2018-07-09,28,190,139,"Outer","Limnocalanus","Calanoid",1,62.5,0.0052358220373641,1,80.3873209545425,NA,2.7569,NA,0.420893706578455
80,958,2018-07-09,28,190,139,"Outer","Nauplii","Immature",172,10750,0.900561390426626,32,0.331702277050672,0.245980576031931,0.263126666666667,0.081607284721036,0.298718263828431
81,960,2018-07-11,28,192,71,"Inner","Bosmina","Cladoceran",3,1500,0.131770659999838,3,1.14042216424841,1.08756243412994,0.354433333333333,0.110823297791274,0.150274181261457
81,960,2018-07-11,28,192,71,"Inner","Bythotrephes","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
81,960,2018-07-11,28,192,71,"Inner","Calanoid copepodid","Calanoid",3,1500,0.131770659999838,3,1.89758911351183,0.327749053294721,0.5774,0.0412479090379137,0.250046569895961
81,960,2018-07-11,28,192,71,"Inner","Cyclopoid copepodid","Cyclopoid",38,19000,1.66909502666461,38,1.5929291328317,0.497106484852946,0.532642105263158,0.0649023034263244,2.65875009343857
81,960,2018-07-11,28,192,71,"Inner","Daphnia","Cladoceran",4,2000,0.175694213333117,4,1.15981437815457,0.252658172420048,0.62445,0.0514271977329765,0.203772674782306
81,960,2018-07-11,28,192,71,"Inner","Diacyclops","Cyclopoid",2,1000,0.0878471066665584,2,8.26032625142807,5.7191114649032,1.0342,0.321026478658693,0.725645761309775
81,960,2018-07-11,28,192,71,"Inner","Diaphanosoma","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
81,960,2018-07-11,28,192,71,"Inner","Epischura","Calanoid",0,0,0,0,NA,NA,NA,NA,0
81,960,2018-07-11,28,192,71,"Inner","Holopedium","Cladoceran",2,1000,0.0878471066665584,2,0.877087700554865,0.637839810155443,0.48515,0.120985970261018,0.0770496167865697
81,960,2018-07-11,28,192,71,"Inner","Leptodiaptomus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
81,960,2018-07-11,28,192,71,"Inner","Limnocalanus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
81,960,2018-07-11,28,192,71,"Inner","Nauplii","Immature",244,122000,10.7173470133201,31,0.363080266183182,0.285180078579966,0.27168,0.0882859593632513,3.8912572063738
82,962,2018-07-11,28,192,66,"Inner","Bosmina","Cladoceran",1,50,0.00430097484789114,1,0.572386062692404,NA,0.3012,NA,0.00246181805892347
82,962,2018-07-11,28,192,66,"Inner","Bythotrephes","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
82,962,2018-07-11,28,192,66,"Inner","Calanoid copepodid","Calanoid",3,150,0.0129029245436734,3,2.74284345829433,1.3020394653669,0.6631,0.129128114676859,0.03539070217748
82,962,2018-07-11,28,192,66,"Inner","Cyclopoid copepodid","Cyclopoid",22,1100,0.0946214466536051,22,1.56258533245889,0.88750741891333,0.516368181818182,0.1162760319501,0.147854084676964
82,962,2018-07-11,28,192,66,"Inner","Daphnia","Cladoceran",2,100,0.00860194969578228,2,2.18419835807613,1.56642777542148,0.75895,0.209232896553099,0.0187883644017811
82,962,2018-07-11,28,192,66,"Inner","Diacyclops","Cyclopoid",10,500,0.0430097484789114,10,7.54958981459008,2.23529900506423,1.01997,0.120269475669339,0.324705959044471
82,962,2018-07-11,28,192,66,"Inner","Diaphanosoma","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
82,962,2018-07-11,28,192,66,"Inner","Epischura","Calanoid",1,50,0.00430097484789114,1,24.3045849201641,NA,1.6748,NA,0.10453340843006
82,962,2018-07-11,28,192,66,"Inner","Holopedium","Cladoceran",2,100,0.00860194969578228,2,0.650914782565827,0.0546553417464549,0.4562,0.0120208152801713,0.00559913621587231
82,962,2018-07-11,28,192,66,"Inner","Leptodiaptomus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
82,962,2018-07-11,28,192,66,"Inner","Limnocalanus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
82,962,2018-07-11,28,192,66,"Inner","Nauplii","Immature",192,9600,0.825787170795099,32,0.239441245180191,0.200673917024464,0.23181,0.065016185517995,0.197727508429005
83,964,2018-07-11,28,192,44,"Inner","Bosmina","Cladoceran",2,100,0.00881801762652942,2,0.566558026000831,0.091867788699216,0.29975,0.0160513239329346,0.00499591865972704
83,964,2018-07-11,28,192,44,"Inner","Bythotrephes","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
83,964,2018-07-11,28,192,44,"Inner","Calanoid copepodid","Calanoid",0,0,0,0,NA,NA,NA,NA,0
83,964,2018-07-11,28,192,44,"Inner","Cyclopoid copepodid","Cyclopoid",7,350,0.030863061692853,7,2.01122173088021,1.02497959384212,0.577485714285714,0.122789622642027,0.0620724603581624
83,964,2018-07-11,28,192,44,"Inner","Daphnia","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
83,964,2018-07-11,28,192,44,"Inner","Diacyclops","Cyclopoid",12,600,0.0529081057591765,12,8.15021471315903,2.00696149596337,1.05469166666667,0.112382394757876,0.431212422003814
83,964,2018-07-11,28,192,44,"Inner","Diaphanosoma","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
83,964,2018-07-11,28,192,44,"Inner","Epischura","Calanoid",0,0,0,0,NA,NA,NA,NA,0
83,964,2018-07-11,28,192,44,"Inner","Holopedium","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
83,964,2018-07-11,28,192,44,"Inner","Leptodiaptomus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
83,964,2018-07-11,28,192,44,"Inner","Limnocalanus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
83,964,2018-07-11,28,192,44,"Inner","Nauplii","Immature",18,900,0.0793621586387648,18,0.293356596955457,0.255576660765753,0.246272222222222,0.0864702723861556,0.0232814127853072
84,966,2018-07-11,28,192,45,"Inner","Bosmina","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
84,966,2018-07-11,28,192,45,"Inner","Bythotrephes","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
84,966,2018-07-11,28,192,45,"Inner","Calanoid copepodid","Calanoid",0,0,0,0,NA,NA,NA,NA,0
84,966,2018-07-11,28,192,45,"Inner","Cyclopoid copepodid","Cyclopoid",5,250,0.0222347241777929,5,2.30544739612388,1.02079098726847,0.6152,0.11796815248193,0.0512609869592253
84,966,2018-07-11,28,192,45,"Inner","Daphnia","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
84,966,2018-07-11,28,192,45,"Inner","Diacyclops","Cyclopoid",7,350,0.03112861384891,7,7.01840067300739,2.49206184296898,0.985385714285714,0.145003223281087,0.218473084386977
84,966,2018-07-11,28,192,45,"Inner","Diaphanosoma","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
84,966,2018-07-11,28,192,45,"Inner","Epischura","Calanoid",0,0,0,0,NA,NA,NA,NA,0
84,966,2018-07-11,28,192,45,"Inner","Holopedium","Cladoceran",2,100,0.00889388967111715,2,0.483048907185658,0.0301361035797809,0.41555,0.0081317279836453,0.00429618368626295
84,966,2018-07-11,28,192,45,"Inner","Leptodiaptomus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
84,966,2018-07-11,28,192,45,"Inner","Limnocalanus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
84,966,2018-07-11,28,192,45,"Inner","Nauplii","Immature",40,2000,0.177877793422343,31,0.382165157529588,0.251963545860847,0.278823333333333,0.0886565620160502,0.0679786949442652
85,968,2018-07-11,28,192,87,"Inner","Bosmina","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
85,968,2018-07-11,28,192,87,"Inner","Bythotrephes","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
85,968,2018-07-11,28,192,87,"Inner","Calanoid copepodid","Calanoid",5,250,0.0253349907298163,5,4.14918271050272,3.76628601781173,0.74834,0.269175041562178,0.1051195055069
85,968,2018-07-11,28,192,87,"Inner","Cyclopoid copepodid","Cyclopoid",2,100,0.0101339962919265,2,1.46840297172832,0.53108096874891,0.5159,0.0791959594928933,0.0148807902705487
85,968,2018-07-11,28,192,87,"Inner","Daphnia","Cladoceran",1,50,0.00506699814596326,1,30.3605702571502,NA,1.9884,NA,0.153836953203367
85,968,2018-07-11,28,192,87,"Inner","Diacyclops","Cyclopoid",3,150,0.0152009944378898,3,6.75858471062493,2.33697243572867,0.973466666666667,0.137829326826091,0.102737208594216
85,968,2018-07-11,28,192,87,"Inner","Diaphanosoma","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
85,968,2018-07-11,28,192,87,"Inner","Epischura","Calanoid",0,0,0,0,NA,NA,NA,NA,0
85,968,2018-07-11,28,192,87,"Inner","Holopedium","Cladoceran",2,100,0.0101339962919265,2,1.2423301158074,0.260123159262411,0.55755,0.0368402632998191,0.0125897687869408
85,968,2018-07-11,28,192,87,"Inner","Leptodiaptomus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
85,968,2018-07-11,28,192,87,"Inner","Limnocalanus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
85,968,2018-07-11,28,192,87,"Inner","Nauplii","Immature",60,3000,0.304019888757795,31,0.238965395401766,0.174269924802499,0.230653333333333,0.0683698901933993,0.0726502329270073
86,970,2018-07-16,29,197,87,"Inner","Bosmina","Cladoceran",1,125,0.0140954675696796,1,0.420755533768293,NA,0.2722,NA,0.0059307459809942
86,970,2018-07-16,29,197,87,"Inner","Bythotrephes","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
86,970,2018-07-16,29,197,87,"Inner","Calanoid copepodid","Calanoid",14,1750,0.197336545975514,14,2.05577719558161,0.732219110900891,0.590021428571429,0.0875097109211001,0.405679971071304
86,970,2018-07-16,29,197,87,"Inner","Cyclopoid copepodid","Cyclopoid",1,125,0.0140954675696796,1,0.829094677466644,NA,0.4099,NA,0.0116864771384251
86,970,2018-07-16,29,197,87,"Inner","Daphnia","Cladoceran",1,125,0.0140954675696796,1,0.416701905070788,NA,0.4369,NA,0.005873608189149
86,970,2018-07-16,29,197,87,"Inner","Diacyclops","Cyclopoid",0,0,0,0,NA,NA,NA,NA,0
86,970,2018-07-16,29,197,87,"Inner","Diaphanosoma","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
86,970,2018-07-16,29,197,87,"Inner","Epischura","Calanoid",0,0,0,0,NA,NA,NA,NA,0
86,970,2018-07-16,29,197,87,"Inner","Holopedium","Cladoceran",103,12875,1.451833159677,103,5.10939390133075,9.23145369950947,0.713249514563107,0.318153155520119,7.41798749180341
86,970,2018-07-16,29,197,87,"Inner","Leptodiaptomus","Calanoid",1,125,0.0140954675696796,1,6.78046421932224,NA,0.9839,NA,0.0955738135108296
86,970,2018-07-16,29,197,87,"Inner","Limnocalanus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
86,970,2018-07-16,29,197,87,"Inner","Nauplii","Immature",189,23625,2.66404337066945,31,0.359480831997107,0.216892469046443,0.27594,0.0755079287912523,0.957672527364628
87,972,2018-07-16,29,197,45,"Inner","Bosmina","Cladoceran",2,250,0.0290537432729186,2,0.733756163740445,0.351979484055437,0.3225,0.0527501658765164,0.0213183632062365
87,972,2018-07-16,29,197,45,"Inner","Bythotrephes","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
87,972,2018-07-16,29,197,45,"Inner","Calanoid copepodid","Calanoid",44,5500,0.639182352004209,44,2.61429595063477,1.26893918296087,0.645159090909091,0.123986035069187,1.67101183456181
87,972,2018-07-16,29,197,45,"Inner","Cyclopoid copepodid","Cyclopoid",71,8875,1.03140788618861,71,2.22985587172764,0.921664348295364,0.605864788732394,0.108366774162816,2.29989093116387
87,972,2018-07-16,29,197,45,"Inner","Daphnia","Cladoceran",1,125,0.0145268716364593,1,1.34958747234296,NA,0.6618,NA,0.0196052839728997
87,972,2018-07-16,29,197,45,"Inner","Diacyclops","Cyclopoid",31,3875,0.450333020730238,31,6.79823424041569,2.11839553760464,0.97468064516129,0.121471956761921,3.06146936111814
87,972,2018-07-16,29,197,45,"Inner","Diaphanosoma","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
87,972,2018-07-16,29,197,45,"Inner","Epischura","Calanoid",0,0,0,0,NA,NA,NA,NA,0
87,972,2018-07-16,29,197,45,"Inner","Holopedium","Cladoceran",13,1625,0.188849331273971,13,3.5480799985815,6.25325475002641,0.619323076923077,0.313421383427716,0.670052535038667
87,972,2018-07-16,29,197,45,"Inner","Leptodiaptomus","Calanoid",1,125,0.0145268716364593,1,21.9014381338408,NA,1.6037,NA,0.318159380424161
87,972,2018-07-16,29,197,45,"Inner","Limnocalanus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
87,972,2018-07-16,29,197,45,"Inner","Nauplii","Immature",90,11250,1.30741844728134,31,0.253892607749606,0.226083577057235,0.230896666666667,0.0825491639646603,0.3319438790002
88,974,2018-07-16,29,197,44,"Inner","Bosmina","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
88,974,2018-07-16,29,197,44,"Inner","Bythotrephes","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
88,974,2018-07-16,29,197,44,"Inner","Calanoid copepodid","Calanoid",40,2500,0.184364022909008,40,1.90658246661463,0.782524459529796,0.5702,0.0897446777223428,0.351505213552852
88,974,2018-07-16,29,197,44,"Inner","Cyclopoid copepodid","Cyclopoid",11,687.5,0.0507001062999772,11,1.80155945905071,0.563326390021166,0.560181818181818,0.0741922343400146,0.0913392560796002
88,974,2018-07-16,29,197,44,"Inner","Daphnia","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
88,974,2018-07-16,29,197,44,"Inner","Diacyclops","Cyclopoid",5,312.5,0.023045502863626,5,6.56375345272104,2.46992486455759,0.95754,0.150238736682655,0.151264998990818
88,974,2018-07-16,29,197,44,"Inner","Diaphanosoma","Cladoceran",0,0,0,0,NA,NA,NA,NA,0
88,974,2018-07-16,29,197,44,"Inner","Epischura","Calanoid",0,0,0,0,NA,NA,NA,NA,0
88,974,2018-07-16,29,197,44,"Inner","Holopedium","Cladoceran",41,2562.5,0.188973123481733,41,5.23023353106342,12.4631010063922,0.667175609756098,0.359740091441368,0.988373566903948
88,974,2018-07-16,29,197,44,"Inner","Leptodiaptomus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
88,974,2018-07-16,29,197,44,"Inner","Limnocalanus","Calanoid",0,0,0,0,NA,NA,NA,NA,0
88,974,2018-07-16,29,197,44,"Inner","Nauplii","Immature",157,9812.5,0.723628789917856,32,0.219649697628389,0.275127932067063,0.204703333333333,0.0985309385450819,0.158944844900654
